source_row_number,bmrb_id,pdb_id,valid_bmrb_id,valid_pdb_id,valid_identifier_pair,duplicate_mapping_pair,known_bmrb_id,known_pdb_id,identifier_excluded,identifier_screen_reason
4652,18562,2N9W,True,True,True,False,False,False,False,eligible_for_shift_screen
4653,18563,2LVC,True,True,True,False,False,False,False,eligible_for_shift_screen
4654,18565,2N9V,True,True,True,False,False,False,False,eligible_for_shift_screen
4655,18566,2M5S,True,True,True,False,False,False,False,eligible_for_shift_screen
4656,18567,2N8Q,True,True,True,False,False,False,False,eligible_for_shift_screen
4657,18568,2LVG,True,True,True,False,False,False,False,eligible_for_shift_screen
4658,18570,2LVH,True,True,True,False,False,False,False,eligible_for_shift_screen
4659,18571,2LVI,True,True,True,False,False,False,False,eligible_for_shift_screen
4660,18572,2LVJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4661,18573,2LVK,True,True,True,False,False,False,False,eligible_for_shift_screen
4662,18579,2LVM,True,True,True,False,False,False,False,eligible_for_shift_screen
4663,18581,2LVN,True,True,True,False,False,False,False,eligible_for_shift_screen
4664,18582,2LVO,True,True,True,False,False,False,False,eligible_for_shift_screen
4665,18583,2LVP,True,True,True,False,False,False,False,eligible_for_shift_screen
4666,18584,2LVQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4667,18586,2LVR,True,True,True,False,False,False,False,eligible_for_shift_screen
4668,18586,2LVT,True,True,True,False,False,False,False,eligible_for_shift_screen
4669,18586,2LVU,True,True,True,False,False,False,False,eligible_for_shift_screen
4670,18587,2M0A,True,True,True,False,False,False,False,eligible_for_shift_screen
4671,18589,2LVS,True,True,True,False,False,False,False,eligible_for_shift_screen
4672,18590,4B19,True,True,True,False,False,False,False,eligible_for_shift_screen
4673,18591,2LVW,True,True,True,False,False,False,False,eligible_for_shift_screen
4674,18592,2LVX,True,True,True,False,False,False,False,eligible_for_shift_screen
4675,18593,2LVY,True,True,True,False,False,False,False,eligible_for_shift_screen
4676,18595,5UK6,True,True,True,False,False,False,False,eligible_for_shift_screen
4677,18596,2LVZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4678,18599,4B2S,True,True,True,False,False,False,False,eligible_for_shift_screen
4679,18600,4B2U,True,True,True,False,False,False,False,eligible_for_shift_screen
4680,18602,2LW3,True,True,True,False,False,False,False,eligible_for_shift_screen
4681,18605,2LW4,True,True,True,False,False,False,False,eligible_for_shift_screen
4682,18606,2LW5,True,True,True,False,False,False,False,eligible_for_shift_screen
4683,18607,2LW6,True,True,True,False,False,False,False,eligible_for_shift_screen
4684,18612,2LW7,True,True,True,False,False,False,False,eligible_for_shift_screen
4685,18613,2LW8,True,True,True,False,False,False,False,eligible_for_shift_screen
4686,18614,2LW9,True,True,True,False,False,False,False,eligible_for_shift_screen
4687,18617,2LWA,True,True,True,False,False,False,False,eligible_for_shift_screen
4688,18618,2LWB,True,True,True,False,False,False,False,eligible_for_shift_screen
4689,18619,2LWC,True,True,True,False,False,False,False,eligible_for_shift_screen
4690,18621,2M5W,True,True,True,False,False,False,False,eligible_for_shift_screen
4691,18622,2LWD,True,True,True,False,False,False,False,eligible_for_shift_screen
4692,18623,2LWE,True,True,True,False,False,False,False,eligible_for_shift_screen
4693,18624,2LWF,True,True,True,False,False,False,False,eligible_for_shift_screen
4694,18625,2LWG,True,True,True,False,False,False,False,eligible_for_shift_screen
4695,18626,2LWH,True,True,True,False,False,False,False,eligible_for_shift_screen
4696,18627,5T7C,True,True,True,False,False,False,False,eligible_for_shift_screen
4697,18628,2MVZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4698,18629,2LWI,True,True,True,False,False,False,False,eligible_for_shift_screen
4699,18632,6I9F,True,True,True,False,False,False,False,eligible_for_shift_screen
4700,18633,2LWK,True,True,True,False,False,False,False,eligible_for_shift_screen
4701,18634,2LWL,True,True,True,False,False,False,False,eligible_for_shift_screen
4702,18636,2N0M,True,True,True,False,False,False,False,eligible_for_shift_screen
4703,18637,4UET,True,True,True,False,False,False,False,eligible_for_shift_screen
4704,18638,2LWM,True,True,True,False,False,False,False,eligible_for_shift_screen
4705,18639,2LWN,True,True,True,False,False,False,False,eligible_for_shift_screen
4706,18640,2LWO,True,True,True,False,False,False,False,eligible_for_shift_screen
4707,18641,2LWQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4708,18642,2LWR,True,True,True,False,False,False,False,eligible_for_shift_screen
4709,18643,2LWS,True,True,True,False,False,False,False,eligible_for_shift_screen
4710,18644,2LWT,True,True,True,False,False,False,False,eligible_for_shift_screen
4711,18645,2LWU,True,True,True,False,False,False,False,eligible_for_shift_screen
4712,18648,2LZ4,True,True,True,False,False,False,False,eligible_for_shift_screen
4713,18649,2LZ3,True,True,True,False,False,False,False,eligible_for_shift_screen
4714,18650,2LWW,True,True,True,False,False,False,False,eligible_for_shift_screen
4715,18651,2MME,True,True,True,False,False,False,False,eligible_for_shift_screen
4716,18653,2LWY,True,True,True,False,False,False,False,eligible_for_shift_screen
4717,18654,2LWZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4718,18655,2LX0,True,True,True,False,False,False,False,eligible_for_shift_screen
4719,18656,2LX1,True,True,True,False,False,False,False,eligible_for_shift_screen
4720,18657,2LX2,True,True,True,False,False,False,False,eligible_for_shift_screen
4721,18657,2LX3,True,True,True,False,False,False,False,eligible_for_shift_screen
4722,18658,2LX4,True,True,True,False,False,False,False,eligible_for_shift_screen
4723,18659,2LX5,True,True,True,False,False,False,False,eligible_for_shift_screen
4724,18661,2LX6,True,True,True,False,False,False,False,eligible_for_shift_screen
4725,18662,2LX7,True,True,True,False,False,False,False,eligible_for_shift_screen
4726,18663,4B6V,True,True,True,False,False,False,False,eligible_for_shift_screen
4727,18667,4B6U,True,True,True,False,False,False,False,eligible_for_shift_screen
4728,18668,2LX9,True,True,True,False,False,False,False,eligible_for_shift_screen
4729,18669,2LXA,True,True,True,False,False,False,False,eligible_for_shift_screen
4730,18670,2LXB,True,True,True,False,False,False,False,eligible_for_shift_screen
4731,18671,2LXC,True,True,True,False,False,False,False,eligible_for_shift_screen
4732,18672,2LXE,True,True,True,False,False,False,False,eligible_for_shift_screen
4733,18673,2LXF,True,True,True,False,False,False,False,eligible_for_shift_screen
4734,18677,2LXH,True,True,True,False,False,False,False,eligible_for_shift_screen
4735,18678,2LXI,True,True,True,False,False,False,False,eligible_for_shift_screen
4736,18679,2LXJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4737,18680,2LXK,True,True,True,False,False,False,False,eligible_for_shift_screen
4738,18681,2LXL,True,True,True,False,False,False,False,eligible_for_shift_screen
4739,18682,2LXM,True,True,True,False,False,False,False,eligible_for_shift_screen
4740,18684,2LXO,True,True,True,False,False,False,False,eligible_for_shift_screen
4741,18688,2LXP,True,True,True,False,False,False,False,eligible_for_shift_screen
4742,18690,2LXQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4743,18692,2LXR,True,True,True,False,False,False,False,eligible_for_shift_screen
4744,18694,2LXS,True,True,True,False,False,False,False,eligible_for_shift_screen
4745,18695,2LXT,True,True,True,False,False,False,False,eligible_for_shift_screen
4746,18698,2LXU,True,True,True,False,False,False,False,eligible_for_shift_screen
4747,18699,2LXV,True,True,True,False,False,False,False,eligible_for_shift_screen
4748,18700,2LXW,True,True,True,False,False,False,False,eligible_for_shift_screen
4749,18702,4B8T,True,True,True,False,False,False,False,eligible_for_shift_screen
4750,18703,2LXY,True,True,True,False,False,False,False,eligible_for_shift_screen
4751,18705,2LXZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4752,18706,2LY0,True,True,True,False,False,False,False,eligible_for_shift_screen
4753,18707,2LY3,True,True,True,False,False,False,False,eligible_for_shift_screen
4754,18709,2LY4,True,True,True,False,False,False,False,eligible_for_shift_screen
4755,18710,2LY6,True,True,True,False,False,False,False,eligible_for_shift_screen
4756,18711,4BA8,True,True,True,False,False,False,False,eligible_for_shift_screen
4757,18712,2LY7,True,True,True,False,False,False,False,eligible_for_shift_screen
4758,18713,2LY8,True,True,True,False,False,False,False,eligible_for_shift_screen
4759,18714,2LY9,True,True,True,False,False,False,False,eligible_for_shift_screen
4760,18715,2LYA,True,True,True,False,False,False,False,eligible_for_shift_screen
4761,18716,2LYB,True,True,True,False,False,False,False,eligible_for_shift_screen
4762,18717,2LYC,True,True,True,False,False,False,False,eligible_for_shift_screen
4763,18720,2LYD,True,True,True,False,False,False,False,eligible_for_shift_screen
4764,18722,2LYE,True,True,True,False,False,False,False,eligible_for_shift_screen
4765,18723,2LYF,True,True,True,False,False,False,False,eligible_for_shift_screen
4766,18724,2LYG,True,True,True,False,False,False,False,eligible_for_shift_screen
4767,18725,2LYH,True,True,True,False,False,False,False,eligible_for_shift_screen
4768,18726,2LYI,True,True,True,False,False,False,False,eligible_for_shift_screen
4769,18728,2LYV,True,True,True,False,False,False,False,eligible_for_shift_screen
4770,18729,4B2V,True,True,True,False,False,False,False,eligible_for_shift_screen
4771,18732,2LYX,True,True,True,False,False,False,False,eligible_for_shift_screen
4772,18733,2LYY,True,True,True,False,False,False,False,eligible_for_shift_screen
4773,18734,2LZ0,True,True,True,False,False,False,False,eligible_for_shift_screen
4774,18735,2LZ1,True,True,True,False,False,False,False,eligible_for_shift_screen
4775,18736,2LZ5,True,True,True,False,False,False,False,eligible_for_shift_screen
4776,18737,2LZ6,True,True,True,False,False,False,False,eligible_for_shift_screen
4777,18749,2LZE,True,True,True,False,False,False,False,eligible_for_shift_screen
4778,18753,2LZF,True,True,True,False,False,False,False,eligible_for_shift_screen
4779,18755,2LZG,True,True,True,False,False,False,False,eligible_for_shift_screen
4780,18757,2LZI,True,True,True,False,False,False,False,eligible_for_shift_screen
4781,18758,2LZJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4782,18762,2LZK,True,True,True,False,False,False,False,eligible_for_shift_screen
4783,18763,2LZL,True,True,True,False,False,False,False,eligible_for_shift_screen
4784,18764,4BD3,True,True,True,False,False,False,False,eligible_for_shift_screen
4785,18766,2LZO,True,True,True,False,False,False,False,eligible_for_shift_screen
4786,18768,2LZP,True,True,True,False,False,False,False,eligible_for_shift_screen
4787,18769,2LZQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4788,18770,2LZR,True,True,True,False,False,False,False,eligible_for_shift_screen
4789,18771,2LZS,True,True,True,False,False,False,False,eligible_for_shift_screen
4790,18776,2MPU,True,True,True,False,False,False,False,eligible_for_shift_screen
4791,18778,2LZU,True,True,True,False,False,False,False,eligible_for_shift_screen
4792,18780,2LZV,True,True,True,False,False,False,False,eligible_for_shift_screen
4793,18781,2LZW,True,True,True,False,False,False,False,eligible_for_shift_screen
4794,18782,2YMJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4795,18783,2LZX,True,True,True,False,False,False,False,eligible_for_shift_screen
4796,18784,2LZY,True,True,True,False,False,False,False,eligible_for_shift_screen
4797,18787,2LZZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4798,18788,2M00,True,True,True,False,False,False,False,eligible_for_shift_screen
4799,18789,2M01,True,True,True,False,False,False,False,eligible_for_shift_screen
4800,18792,2M03,True,True,True,False,False,False,False,eligible_for_shift_screen
4801,18793,2M04,True,True,True,False,False,False,False,eligible_for_shift_screen
4802,18794,2M05,True,True,True,False,False,False,False,eligible_for_shift_screen
4803,18796,2M06,True,True,True,False,False,False,False,eligible_for_shift_screen
4804,18797,2M07,True,True,True,False,False,False,False,eligible_for_shift_screen
4805,18801,2M08,True,True,True,False,False,False,False,eligible_for_shift_screen
4806,18802,2M09,True,True,True,False,False,False,False,eligible_for_shift_screen
4807,18804,2M0B,True,True,True,False,False,False,False,eligible_for_shift_screen
4808,18805,2M0C,True,True,True,False,False,False,False,eligible_for_shift_screen
4809,18806,2M0D,True,True,True,False,False,False,False,eligible_for_shift_screen
4810,18806,2M0E,True,True,True,False,False,False,False,eligible_for_shift_screen
4811,18806,2M0F,True,True,True,False,False,False,False,eligible_for_shift_screen
4812,18808,2M0G,True,True,True,False,False,False,False,eligible_for_shift_screen
4813,18809,2M0H,True,True,True,False,False,False,False,eligible_for_shift_screen
4814,18811,2M0M,True,True,True,False,False,False,False,eligible_for_shift_screen
4815,18812,2M0N,True,True,True,False,False,False,False,eligible_for_shift_screen
4816,18813,2M0O,True,True,True,False,False,False,False,eligible_for_shift_screen
4817,18816,2M0P,True,True,True,False,False,False,False,eligible_for_shift_screen
4818,18817,2M0Q,True,True,True,False,False,False,False,eligible_for_shift_screen
4819,18818,2M0R,True,True,True,False,False,False,False,eligible_for_shift_screen
4820,18822,2M0S,True,True,True,False,False,False,False,eligible_for_shift_screen
4821,18823,6GMS,True,True,True,False,False,False,False,eligible_for_shift_screen
4822,18824,2M0T,True,True,True,False,False,False,False,eligible_for_shift_screen
4823,18825,2M0U,True,True,True,False,False,False,False,eligible_for_shift_screen
4824,18826,2M0V,True,True,True,False,False,False,False,eligible_for_shift_screen
4825,18830,2M0W,True,True,True,False,False,False,False,eligible_for_shift_screen
4826,18831,2M0X,True,True,True,False,False,False,False,eligible_for_shift_screen
4827,18832,2M0Y,True,True,True,False,False,False,False,eligible_for_shift_screen
4828,18833,2M0Z,True,True,True,False,False,False,False,eligible_for_shift_screen
4829,18834,2M10,True,True,True,False,False,False,False,eligible_for_shift_screen
4830,18835,2M11,True,True,True,False,False,False,False,eligible_for_shift_screen
4831,18838,2M12,True,True,True,False,False,False,False,eligible_for_shift_screen
4832,18840,2M13,True,True,True,False,False,False,False,eligible_for_shift_screen
