entry_id,entity_key,shift_list_key,n_residue_keys,n_residues_with_h,n_residues_with_n,n_strict_unambiguous_hn_pairs,n_conflicting_h_residue_keys,n_conflicting_n_residue_keys,n_conflicting_residue_keys,n_identical_duplicate_h_keys,n_multiple_h_alias_keys,n_identical_duplicate_n_keys,meets_minimum_40_pairs,strict_pair_fraction,is_entry_maximum_group,eligible_for_entity_chain_alignment,final_entity_selected,final_shift_list_selected,selection_deferred_until_structure_alignment
30683,1,1,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30684,1,1,58,58,58,58,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30686,2,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30687,2,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30690,1,1,15,15,11,11,0,0,0,0,0,0,False,0.7333333333333333,True,False,False,False,False
30691,1,1,102,101,102,101,0,0,0,0,0,0,True,0.9901960784313726,True,True,False,False,True
30692,1,1,3,3,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30693,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30694,1,1,160,160,160,160,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30695,1,1,34,34,34,34,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30696,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30702,1,1,18,18,16,16,0,0,0,0,0,0,False,0.8888888888888888,True,False,False,False,False
30703,1,1,135,135,135,135,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30704,1,1,150,150,150,150,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30705,1,1,68,68,68,68,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30706,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30707,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30708,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30710,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30711,1,1,30,30,28,28,0,0,0,0,0,0,False,0.9333333333333333,True,False,False,False,False
30712,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30713,1,1,19,19,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30714,1,1,24,24,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30716,1,1,15,0,15,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30717,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30718,1,1,15,15,14,14,0,0,0,0,0,0,False,0.9333333333333333,True,False,False,False,False
30719,1,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30720,1,1,45,45,24,24,0,0,0,0,0,0,False,0.5333333333333333,True,False,False,False,False
30721,1,1,90,90,90,90,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30722,1,1,139,139,139,139,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30725,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30726,1,1,40,40,40,40,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30727,1,1,62,62,60,60,0,0,0,0,0,0,True,0.967741935483871,True,True,False,False,True
30728,1,1,21,20,17,16,0,0,0,0,0,0,False,0.7619047619047619,True,False,False,False,False
30729,1,1,11,9,8,6,0,0,0,0,0,0,False,0.5454545454545454,True,False,False,False,False
30731,1,1,20,0,20,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30734,2,1,15,15,15,15,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30735,2,1,15,15,15,15,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30736,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30737,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30738,1,1,104,104,103,103,0,0,0,0,0,0,True,0.9903846153846154,True,True,False,False,True
30739,1,1,114,113,113,112,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
30740,1,1,115,115,115,115,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30741,1,1,199,0,199,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30744,1,1,13,12,13,12,0,0,0,0,0,0,False,0.9230769230769231,True,False,False,False,False
30745,1,1,14,13,13,12,0,0,0,0,0,0,False,0.8571428571428571,True,False,False,False,False
30746,1,1,24,0,24,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30747,1,1,8,8,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30748,1,1,34,34,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30749,1,1,48,47,43,42,0,0,0,0,0,0,True,0.875,True,True,False,False,True
30750,1,1,20,19,15,14,0,0,0,0,0,0,False,0.7,True,False,False,False,False
30752,1,1,24,24,24,24,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30753,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30754,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30755,2,1,26,26,19,19,0,0,0,0,0,0,False,0.7307692307692307,True,False,False,False,False
30755,1,1,17,17,16,16,0,0,0,0,0,0,False,0.9411764705882353,False,False,False,False,False
30756,1,1,130,130,130,130,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30757,1,1,23,23,23,23,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30758,1,1,22,21,16,15,0,0,0,0,0,0,False,0.6818181818181818,True,False,False,False,False
30760,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30761,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30763,1,1,117,117,117,117,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30765,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30765,2,1,42,42,42,42,0,0,0,0,0,0,True,1.0,False,True,False,False,True
30767,1,1,37,37,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30768,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30769,1,1,214,214,206,206,0,0,0,0,0,0,True,0.9626168224299065,True,True,False,False,True
30770,1,1,164,163,164,163,0,0,0,0,0,0,True,0.9939024390243902,True,True,False,False,True
30773,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30774,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30775,1,1,11,11,11,11,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30776,1,1,11,11,11,11,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30777,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30778,1,1,10,10,10,10,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30779,1,1,141,141,140,140,0,0,0,0,0,0,True,0.9929078014184397,True,True,False,False,True
30782,1,1,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30783,1,1,49,49,39,39,0,0,0,0,0,0,False,0.7959183673469388,True,False,False,False,False
30784,1,1,43,43,37,37,0,0,0,0,0,0,False,0.8604651162790697,True,False,False,False,False
30785,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30786,1,1,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30786,2,1,20,20,17,17,0,0,0,0,0,0,False,0.85,False,False,False,False,False
30787,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30789,1,1,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30790,1,1,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30790,2,1,32,32,32,32,0,0,0,0,0,0,False,1.0,False,False,False,False,False
30791,2,1,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30791,1,1,70,70,68,68,0,0,0,0,0,0,True,0.9714285714285714,False,True,False,False,True
30792,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30793,1,1,31,30,31,30,0,0,0,0,0,0,False,0.967741935483871,True,False,False,False,False
30795,1,1,27,0,27,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30796,2,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30796,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,False,True,False,False,True
30798,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30799,1,1,26,26,26,26,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30800,1,1,127,127,126,126,0,0,0,0,0,0,True,0.9921259842519685,True,True,False,False,True
30800,2,1,8,8,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
30801,1,1,136,136,136,133,3,3,3,0,0,0,True,0.9779411764705882,True,True,False,False,True
30802,1,1,115,115,115,115,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30807,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30808,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30809,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30809,2,1,8,8,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
30810,1,1,36,36,36,36,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30810,2,1,36,36,36,36,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30811,1,1,13,13,13,13,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30812,1,1,114,114,112,112,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
30813,1,1,26,26,24,24,0,0,0,0,0,0,False,0.9230769230769231,True,False,False,False,False
30814,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30819,1,1,163,162,163,162,0,0,0,0,0,0,True,0.9938650306748467,True,True,False,False,True
30820,1,1,161,161,159,159,0,0,0,0,0,0,True,0.9875776397515528,True,True,False,False,True
30821,1,1,141,141,141,141,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30824,1,1,98,97,97,96,0,0,0,0,0,0,True,0.9795918367346939,True,True,False,False,True
30825,1,1,183,183,183,183,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30826,1,1,35,35,33,33,0,0,0,0,0,0,False,0.9428571428571428,True,False,False,False,False
30827,1,1,24,24,23,23,0,0,0,0,0,0,False,0.9583333333333334,True,False,False,False,False
30828,1,1,24,24,20,20,0,0,0,0,0,0,False,0.8333333333333334,True,False,False,False,False
30829,1,1,24,24,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30830,1,1,24,24,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30832,1,1,99,99,99,99,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30833,1,1,11,11,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30834,1,1,30,30,29,29,0,0,0,0,0,0,False,0.9666666666666667,True,False,False,False,False
30838,1,1,3,3,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30839,1,1,3,3,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30840,1,1,3,3,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30842,1,1,20,20,20,20,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30843,1,1,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30844,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30845,1,1,155,155,155,155,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30846,1,1,43,43,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30847,1,1,41,41,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30848,1,1,26,26,26,26,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30849,1,1,19,19,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30850,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30851,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30852,1,1,8,8,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30852,2,1,8,8,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30854,1,1,46,45,46,45,0,0,0,0,0,0,True,0.9782608695652174,True,True,False,False,True
30855,1,1,147,147,147,147,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30856,1,1,164,164,164,164,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30857,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30858,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30861,1,1,160,160,160,160,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30863,1,1,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30864,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30866,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30867,1,1,69,67,66,64,0,0,0,0,0,0,True,0.927536231884058,True,True,False,False,True
30869,1,1,38,38,38,38,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30870,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30871,1,1,38,38,38,38,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30872,1,1,33,33,33,33,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30873,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30874,1,1,92,91,91,90,0,0,0,0,0,0,True,0.9782608695652174,True,True,False,False,True
30874,1,2,92,91,91,90,0,0,0,0,0,0,True,0.9782608695652174,True,True,False,False,True
30875,1,1,48,48,48,48,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30876,1,1,35,35,34,34,0,0,0,0,0,0,False,0.9714285714285714,True,False,False,False,False
30877,1,1,156,0,156,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30878,1,1,46,46,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30879,1,1,27,27,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30880,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30881,1,1,8,8,7,7,0,0,0,0,0,0,False,0.875,True,False,False,False,False
30882,1,1,6,6,5,5,0,0,0,0,0,0,False,0.8333333333333334,True,False,False,False,False
30883,1,1,5,5,4,4,0,0,0,0,0,0,False,0.8,True,False,False,False,False
30884,1,1,7,7,6,6,0,0,0,0,0,0,False,0.8571428571428571,True,False,False,False,False
30885,1,1,5,5,3,3,0,0,0,0,0,0,False,0.6,True,False,False,False,False
30886,1,1,7,7,6,6,0,0,0,0,0,0,False,0.8571428571428571,True,False,False,False,False
30887,1,1,6,6,5,5,0,0,0,0,0,0,False,0.8333333333333334,True,False,False,False,False
30888,1,1,158,158,158,158,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30889,1,1,23,23,22,22,0,0,0,0,0,0,False,0.9565217391304348,True,False,False,False,False
30890,1,1,92,92,92,92,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30891,1,1,19,19,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30892,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30893,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30894,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30895,1,1,7,6,7,6,0,0,0,0,0,0,False,0.8571428571428571,True,False,False,False,False
30896,1,1,35,35,7,7,0,0,0,0,0,0,False,0.2,True,False,False,False,False
30899,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30899,2,1,32,32,32,32,0,0,0,0,0,0,False,1.0,False,False,False,False,False
30900,1,1,25,25,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30901,1,1,85,85,82,82,0,0,0,0,0,0,True,0.9647058823529412,True,True,False,False,True
30902,1,1,77,76,74,73,0,0,0,0,0,0,True,0.948051948051948,True,True,False,False,True
30903,1,1,24,24,24,24,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30904,1,1,77,77,76,76,0,0,0,0,0,0,True,0.987012987012987,True,True,False,False,True
30905,1,1,78,78,77,77,0,0,0,0,0,0,True,0.9871794871794872,True,True,False,False,True
30906,1,1,155,155,155,155,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30908,1,1,80,80,80,80,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30909,1,1,40,40,40,40,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30910,1,1,316,316,316,316,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30911,1,1,64,64,64,64,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30912,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30913,1,1,12,12,11,11,0,0,0,0,0,0,False,0.9166666666666666,True,False,False,False,False
30915,1,1,11,11,10,10,0,0,0,0,0,0,False,0.9090909090909091,True,False,False,False,False
30916,1,1,16,15,15,14,0,0,0,0,0,0,False,0.875,True,False,False,False,False
30917,1,1,16,15,14,13,0,0,0,0,0,0,False,0.8125,True,False,False,False,False
30918,1,1,16,15,15,14,0,0,0,0,0,0,False,0.875,True,False,False,False,False
30919,1,1,15,15,14,14,0,0,0,0,0,0,False,0.9333333333333333,True,False,False,False,False
30920,1,1,13,12,12,11,0,0,0,0,0,0,False,0.8461538461538461,True,False,False,False,False
30921,1,1,12,12,11,11,0,0,0,0,0,0,False,0.9166666666666666,True,False,False,False,False
30922,1,1,13,12,12,11,0,0,0,0,0,0,False,0.8461538461538461,True,False,False,False,False
30925,1,1,112,112,112,112,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30926,1,1,142,142,139,139,0,0,0,0,0,0,True,0.9788732394366197,True,True,False,False,True
30927,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30928,1,1,48,48,48,48,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30929,1,1,91,84,90,83,0,0,0,0,0,0,True,0.9120879120879121,True,True,False,False,True
30930,1,1,90,83,90,83,0,0,0,0,0,0,True,0.9222222222222223,True,True,False,False,True
30931,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30932,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30933,1,1,30,30,29,29,0,0,0,0,0,0,False,0.9666666666666667,True,False,False,False,False
30934,1,1,30,30,29,29,0,0,0,0,0,0,False,0.9666666666666667,True,False,False,False,False
30935,1,1,25,25,23,23,0,0,0,0,0,0,False,0.92,True,False,False,False,False
30936,1,1,277,0,277,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30937,1,1,104,104,104,104,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30938,1,1,26,26,24,24,0,0,0,0,0,0,False,0.9230769230769231,True,False,False,False,False
30939,1,1,231,230,231,230,0,0,0,0,0,0,True,0.9956709956709957,True,True,False,False,True
30941,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30943,1,1,381,380,381,380,0,0,0,0,0,0,True,0.9973753280839895,True,True,False,False,True
30944,1,1,74,74,72,72,0,0,0,0,0,0,True,0.972972972972973,True,True,False,False,True
30945,1,1,16,16,16,16,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30946,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30947,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30948,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30949,1,1,29,29,27,27,0,0,0,0,0,0,False,0.9310344827586207,True,False,False,False,False
30950,1,1,143,143,142,142,0,0,0,0,0,0,True,0.993006993006993,True,True,False,False,True
30951,1,1,39,39,31,31,0,0,0,0,0,0,False,0.7948717948717948,True,False,False,False,False
30952,1,1,27,27,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30953,1,1,15,15,15,15,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30954,1,1,15,15,14,14,0,0,0,0,0,0,False,0.9333333333333333,True,False,False,False,False
30955,1,1,121,117,121,117,0,0,0,0,0,0,True,0.9669421487603306,True,True,False,False,True
30956,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30957,1,1,86,86,86,29,56,55,57,1,0,2,False,0.3372093023255814,True,False,False,False,False
30958,1,1,87,87,87,87,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30958,2,1,18,18,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
30959,1,2,92,92,92,92,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30960,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30961,1,1,31,31,26,26,0,0,0,0,0,0,False,0.8387096774193549,True,False,False,False,False
30962,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30962,2,1,1,1,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
30963,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30963,2,1,1,1,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
30965,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30966,1,1,124,124,124,124,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30966,2,1,1,1,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
30967,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30968,1,1,121,121,121,121,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30969,1,1,77,77,77,77,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30970,1,1,94,94,93,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
30971,2,1,10,10,10,10,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30974,1,1,48,48,48,48,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30975,1,1,15,15,11,11,0,0,0,0,0,0,False,0.7333333333333333,True,False,False,False,False
30976,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30977,1,1,156,156,156,156,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30978,1,1,19,19,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30979,1,1,28,28,28,28,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30980,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30981,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30982,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30983,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30984,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30985,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30986,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30987,1,1,25,25,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30988,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30989,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30990,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30991,1,1,11,10,11,10,0,0,0,0,0,0,False,0.9090909090909091,True,False,False,False,False
30992,1,1,9,9,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
30993,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30994,1,1,7,6,6,5,0,0,0,0,0,0,False,0.7142857142857143,True,False,False,False,False
30995,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
30997,1,1,5,5,5,5,0,0,0,0,0,0,False,1.0,True,False,False,False,False
30998,1,1,4,3,4,0,3,4,4,0,0,0,False,0.0,True,False,False,False,False
30999,1,1,2,1,2,1,0,0,0,0,0,0,False,0.5,True,False,False,False,False
31000,1,1,2,1,2,0,1,2,2,0,0,0,False,0.0,True,False,False,False,False
31001,1,1,5,5,5,0,5,4,5,0,0,0,False,0.0,True,False,False,False,False
31002,1,1,2,1,2,1,0,0,0,0,0,0,False,0.5,True,False,False,False,False
31003,1,1,4,3,4,2,1,2,2,0,0,0,False,0.5,True,False,False,False,False
31004,1,1,157,157,157,157,0,0,0,0,0,0,True,1.0,True,True,False,False,True
31005,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
31006,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
31007,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
31010,1,1,34,34,32,32,0,0,0,0,0,0,False,0.9411764705882353,True,False,False,False,False
31011,1,1,62,61,61,60,0,0,0,0,0,0,True,0.967741935483871,True,True,False,False,True
31012,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
31013,1,1,44,44,43,43,0,0,0,0,0,0,True,0.9772727272727273,True,True,False,False,True
31014,1,1,53,47,53,47,0,0,0,0,0,0,True,0.8867924528301887,True,True,False,False,True
31015,1,1,35,34,35,34,0,0,0,0,0,0,False,0.9714285714285714,True,False,False,False,False
31016,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
31017,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
